timestamp,type,result,pnl_pct,pnl_pct_10x,risk_pct,fvg_atr_pct
2023-04-18 11:00:00,bullish,loss,-0.01580000000000005,-0.1580000000000005,0.18076988299134908,198.35279399499478
2023-04-22 21:00:00,bullish,win,0.006922826583782689,0.06922826583782689,0.38614132918913446,287.6005361930295
2023-04-23 02:00:00,bullish,win,0.004882413796842757,0.04882413796842757,0.2841206898421379,125.78974624546868
2023-04-25 21:00:00,bullish,win,0.012302742544583297,0.12302742544583298,0.6551371272291648,104.13803480964967
2023-04-26 14:00:00,bullish,loss,-0.015799999999999988,-0.15799999999999986,0.7800475724080034,203.6776357003349
2023-04-26 19:00:00,bullish,loss,-0.015799999999999995,-0.15799999999999995,0.7057475365739876,409.75856951532836
2023-04-27 06:00:00,bullish,win,0.030311312223494497,0.30311312223494496,1.5555656111747247,86.18440219387689
2023-04-28 00:00:00,bullish,win,0.0046109589041095885,0.04610958904109588,0.2705479452054794,192.92725030826114
2023-04-30 17:00:00,bullish,win,0.007580136074848188,0.07580136074848187,0.4190068037424094,481.96721311474715
2023-05-02 21:00:00,bullish,win,0.008784176155451304,0.08784176155451304,0.47920880777256525,268.5157053952055
2023-05-03 22:00:00,bullish,win,0.010431795923979349,0.10431795923979348,0.5615897961989674,114.35087422924126
2023-05-04 02:00:00,bullish,win,0.03331111111111116,0.3331111111111116,1.7055555555555582,118.48124428179328
2023-05-05 04:00:00,bullish,loss,-0.01579999999999996,-0.15799999999999959,0.5205216976270436,210.3955394229702
2023-05-07 19:00:00,bullish,loss,-0.015799999999999984,-0.15799999999999984,0.3174460462751935,88.77476974602459
2023-05-10 13:00:00,bullish,loss,-0.01580000000000001,-0.15800000000000008,0.6480946882217038,366.1161365625892
2023-05-14 16:00:00,bullish,win,0.0054799488080003456,0.054799488080003456,0.3139974404000173,208.13737623762353
2023-05-15 08:00:00,bullish,win,0.008992121725434203,0.08992121725434203,0.48960608627171015,211.03226521787545
2023-05-15 10:00:00,bullish,loss,-0.015799999999999967,-0.15799999999999967,0.3483975182642588,138.27084523757293
2023-05-17 21:00:00,bullish,loss,-0.015799999999999977,-0.15799999999999978,0.4856328929364446,441.73904312465373
2023-05-21 00:00:00,bullish,win,0.0016944320712693798,0.0169443207126938,0.12472160356346898,425.5999999999999
2023-05-21 04:00:00,bullish,win,0.005314085287059204,0.053140852870592045,0.3057042643529602,189.34210526315917
2023-05-22 11:00:00,bullish,win,0.0015098411984175541,0.015098411984175542,0.1154920599208777,140.81607342180405
2023-05-29 00:00:00,bullish,win,0.0054061571226264385,0.054061571226264385,0.31030785613132195,252.86075949367225
2023-06-02 06:00:00,bullish,win,0.007736997995887611,0.07736997995887611,0.42684989979438054,140.2341041641165
2023-06-03 18:00:00,bullish,win,0.003086096166159998,0.030860961661599982,0.1943048083079999,198.0016652789356
2023-06-04 11:00:00,bullish,win,0.002759717585891165,0.02759717585891165,0.17798587929455825,145.03743057232643
2023-06-08 21:00:00,bullish,win,0.004875420366521711,0.048754203665217107,0.28377101832608553,182.58892317687346
2023-06-10 23:00:00,bullish,win,0.006320626054168289,0.0632062605416829,0.3560313027084145,192.71231984366005
2023-06-11 23:00:00,bullish,win,0.0013653841228446332,0.013653841228446331,0.10826920614223165,399.782717700153
2023-06-17 11:00:00,bullish,win,0.0012243531202434203,0.012243531202434203,0.10121765601217102,205.43757807333404
2023-06-23 20:00:00,bullish,win,0.010485345258137532,0.10485345258137532,0.5642672629068767,628.3018867924518
2023-06-25 08:00:00,bullish,win,0.00393490422282835,0.0393490422282835,0.2367452111414175,190.27209027208878
2023-06-26 12:00:00,bullish,win,0.006061946219496505,0.06061946219496504,0.34309731097482526,92.34948307318076
2023-06-27 04:00:00,bullish,win,0.008293971034018235,0.08293971034018235,0.4546985517009118,86.93799973784238
2023-06-27 16:00:00,bullish,win,0.0039171205855010474,0.03917120585501047,0.2358560292750524,229.8989182479151
2023-06-29 13:00:00,bullish,win,0.004693397676378624,0.046933976763786245,0.27466988381893126,255.9760872310859
2023-06-30 08:00:00,bullish,loss,-0.015799999999999998,-0.15799999999999997,0.41147540983606556,210.1026560208577
2023-07-03 21:00:00,bullish,win,0.0021326468767310764,0.021326468767310765,0.14663234383655382,412.21255438160557
2023-07-04 00:00:00,bullish,win,0.007616859419172449,0.07616859419172449,0.42084297095862244,92.55045871559544
2023-07-06 12:00:00,bullish,win,0.0042704225352113625,0.04270422535211363,0.25352112676056815,627.7903043968458
2023-07-07 19:00:00,bullish,win,0.004817977528089839,0.048179775280898396,0.280898876404492,116.94942640168004
2023-07-11 01:00:00,bullish,win,0.005149655242845376,0.05149655242845376,0.2974827621422688,413.0369253956273
2023-07-13 15:00:00,bullish,win,0.0030732162819755017,0.030732162819755018,0.19366081409877509,146.13736969870106
2023-07-20 14:00:00,bullish,loss,-0.015800000000000033,-0.15800000000000033,0.271595124536301,105.59448865661054
2023-07-23 21:00:00,bullish,win,0.001587065714515013,0.01587065714515013,0.11935328572575064,493.2228915662659
2023-07-27 00:00:00,bullish,loss,-0.015800000000000026,-0.15800000000000025,0.35871231476749876,237.84847490980758
2023-07-31 05:00:00,bullish,win,0.006706255212677181,0.06706255212677181,0.37531276063385904,193.367964135774
2023-08-02 00:00:00,bullish,win,0.007745007608568569,0.07745007608568569,0.42725038042842844,173.7016322337611
2023-08-02 04:00:00,bullish,loss,-0.01580000000000006,-0.1580000000000006,0.26655835955685847,378.8825518598867
2023-08-08 21:00:00,bullish,loss,-0.015800000000000054,-0.15800000000000053,1.0749679768084726,278.20690565788595
2023-08-14 19:00:00,bullish,loss,-0.015800000000000026,-0.15800000000000025,0.15874256850234963,270.4279813691876
2023-08-19 18:00:00,bullish,win,0.004002004046632567,0.040020040466325665,0.24010020233162835,306.8004793289395
2023-08-23 05:00:00,bullish,win,0.01792955678531294,0.1792955678531294,0.9364778392656469,88.10776678593952
2023-08-23 18:00:00,bullish,win,0.014710247979596337,0.14710247979596336,0.7755123989798168,452.1607974293371
2023-08-29 18:00:00,bullish,win,0.005045235672067573,0.05045235672067573,0.2922617836033787,2006.2413314840328
2023-09-03 23:00:00,bullish,win,0.005705382567426729,0.05705382567426729,0.3252691283713365,159.1027067111593
2023-09-06 22:00:00,bullish,win,0.0110389651982618,0.110389651982618,0.5919482599130901,156.52173913043532
2023-09-07 19:00:00,bullish,loss,-0.015800000000000078,-0.15800000000000078,0.5273758105638063,253.16272332207112
2023-09-11 01:00:00,bullish,loss,-0.015800000000000067,-0.15800000000000067,0.3754542880525608,164.43550095318932
2023-09-12 16:00:00,bullish,win,0.00737361785050095,0.07373617850500949,0.4086808925250475,151.0083843190566
2023-09-13 15:00:00,bullish,win,0.017116052031648062,0.17116052031648063,0.895802601582403,73.71737173717297
2023-09-14 07:00:00,bullish,win,0.002521461900317942,0.025214619003179423,0.1660730950158971,159.1533929740342
2023-09-14 16:00:00,bullish,win,0.004407522820867936,0.04407522820867936,0.2603761410433968,282.89445048966326
2023-09-16 01:00:00,bullish,win,0.002711712661506768,0.02711712661506768,0.1755856330753384,352.38398370360875
2023-09-18 14:00:00,bullish,win,0.00511977579785839,0.0511977579785839,0.2959887898929195,663.1736526946112
2023-09-19 13:00:00,bullish,win,0.004198137802606967,0.041981378026069674,0.2499068901303484,271.2658227848079
2023-09-25 22:00:00,bullish,win,0.002868126275247025,0.028681262752470252,0.18340631376235125,160.110393107159
2023-09-27 15:00:00,bullish,win,0.0009519538093569567,0.009519538093569568,0.08759769046784784,736.1128658664957
2023-10-02 00:00:00,bullish,win,0.0051463940315004675,0.051463940315004675,0.2973197015750234,1065.5646392956596
2023-10-04 12:00:00,bullish,win,0.0019501887563238458,0.01950188756323846,0.1375094378161923,133.26481671805416
2023-10-05 19:00:00,bullish,win,0.0031546333680295235,0.03154633368029523,0.19773166840147618,229.94801768949733
2023-10-06 20:00:00,bullish,loss,-0.019483440692865353,-0.19483440692865353,1.8683440692865354,130.94304182089286
2023-10-11 13:00:00,bullish,loss,-0.01579999999999995,-0.1579999999999995,0.43603097552255266,122.46706732228685
2023-10-14 01:00:00,bullish,win,0.0032091980110794762,0.03209198011079476,0.2004599005539738,216.6821130676531
2023-10-16 03:00:00,bullish,win,0.002369209175193104,0.02369209175193104,0.1584604587596552,206.33914421553268
2023-10-18 06:00:00,bullish,win,0.00857714014785678,0.0857714014785678,0.468857007392839,142.12634565634593
2023-10-19 19:00:00,bullish,win,0.0021987323859586796,0.021987323859586797,0.14993661929793398,172.41697416973943
2023-10-20 15:00:00,bullish,win,0.011231803682316951,0.11231803682316951,0.6015901841158476,211.21639103527832
2023-10-21 15:00:00,bullish,win,0.003493983039439984,0.03493983039439984,0.21469915197199918,103.6125756688159
2023-10-22 00:00:00,bullish,win,0.005371540781261054,0.05371540781261054,0.3085770390630527,194.38208460049694
2023-10-23 21:00:00,bullish,win,0.006314006514658028,0.06314006514658027,0.3557003257329014,156.5098197833805
2023-10-24 07:00:00,bullish,win,0.031388011304477166,0.31388011304477165,1.6094005652238583,135.5325970787315
2023-10-25 19:00:00,bullish,win,0.01564479248238058,0.15644792482380582,0.822239624119029,112.2701422849691
2023-10-29 15:00:00,bullish,win,0.0021821102677748393,0.021821102677748394,0.14910551338874195,137.07719695743697
2023-10-29 17:00:00,bullish,win,0.0058763848396501455,0.05876384839650146,0.3338192419825073,144.54398590101235
2023-10-29 23:00:00,bullish,loss,-0.015800000000000047,-0.15800000000000047,0.5034745819078782,89.42146071680519
2023-10-30 15:00:00,bullish,win,0.008358927479693901,0.083589274796939,0.45794637398469507,151.20043370508125
2023-10-31 14:00:00,bullish,win,0.011312922002328203,0.11312922002328203,0.6056461001164102,90.0764040927573
2023-11-01 18:00:00,bullish,win,0.005831499623210333,0.05831499623210333,0.33157498116051665,250.44805841354304
2023-11-02 03:00:00,bullish,win,0.008770838312146216,0.08770838312146216,0.47854191560731085,278.18480043739737
2023-11-05 03:00:00,bullish,win,0.0032699011266959593,0.03269901126695959,0.20349505633479795,309.61695191523717
2023-11-05 10:00:00,bullish,win,0.001468103512141358,0.01468103512141358,0.1134051756070679,141.5981077745755
2023-11-06 12:00:00,bullish,win,0.011926857664650153,0.11926857664650153,0.6363428832325077,83.25938566552809
2023-11-09 01:00:00,bullish,win,0.006584257822856869,0.06584257822856869,0.36921289114284345,108.63126533473404
2023-11-09 07:00:00,bullish,win,0.028151590594744286,0.28151590594744286,1.4475795297372143,200.45591550366072
2023-11-09 18:00:00,bullish,win,0.012998655252430647,0.12998655252430646,0.6899327626215324,231.18163723682076
2023-11-10 13:00:00,bullish,loss,-0.015800000000000047,-0.15800000000000047,0.9282494161099423,143.171545415411
2023-11-15 17:00:00,bullish,win,0.008928978457261988,0.08928978457261988,0.4864489228630994,147.08027824779091
2023-11-16 00:00:00,bullish,loss,-0.015799999999999953,-0.15799999999999953,0.5467767510525453,621.8628982947182
2023-11-18 00:00:00,bullish,win,0.012073913487522426,0.12073913487522425,0.6436956743761213,110.16694445203461
2023-11-18 21:00:00,bullish,win,0.0021645541250317714,0.021645541250317715,0.14822770625158857,167.00417668649493
2023-11-20 00:00:00,bullish,win,0.003926158413626101,0.03926158413626101,0.23630792068130507,288.03346186523913
2023-11-20 06:00:00,bullish,win,0.001958516447181889,0.01958516447181889,0.13792582235909445,210.09637448370881
2023-11-24 20:00:00,bullish,loss,-0.015800000000000085,-0.15800000000000086,0.7003317360855142,112.34951058968122
2023-11-27 02:00:00,bullish,win,0.004038787463093014,0.04038787463093014,0.24193937315465072,198.51249070306625
2023-11-28 03:00:00,bullish,win,0.013491574016105162,0.13491574016105162,0.7145787008052581,70.53592570180744
2023-11-28 22:00:00,bullish,win,0.004145260347129428,0.04145260347129428,0.2472630173564714,473.46186688238765
2023-11-30 08:00:00,bullish,win,0.008097295412397789,0.08097295412397788,0.44486477061988944,87.55463059313378
2023-12-03 19:00:00,bullish,win,0.006564898871743955,0.06564898871743956,0.3682449435871978,108.29111577906446
2023-12-04 00:00:00,bullish,win,0.015662970863553092,0.1566297086355309,0.8231485431776545,139.15158757255054
2023-12-08 17:00:00,bullish,loss,-0.015799999999999998,-0.15799999999999997,0.3732256203115917,226.70642568820762
2023-12-13 17:00:00,bullish,win,0.011628617788520035,0.11628617788520035,0.6214308894260018,65.33377710155817
2023-12-14 00:00:00,bullish,win,0.01605207100591716,0.1605207100591716,0.842603550295858,254.0347144998308
2023-12-14 15:00:00,bullish,loss,-0.01580000000000004,-0.1580000000000004,0.5929524429361688,83.45195729537438
2023-12-14 23:00:00,bullish,loss,-0.015799999999999946,-0.15799999999999947,0.5963642153373645,127.96037820801422
2023-12-19 06:00:00,bullish,loss,-0.015799999999999998,-0.15799999999999997,0.5146198830409356,145.07683749391518
2023-12-25 19:00:00,bullish,win,0.00285993137628656,0.028599313762865602,0.182996568814328,181.128444379646
2023-12-27 14:00:00,bullish,win,0.005627909051425688,0.05627909051425688,0.32139545257128443,247.01812191103681
2023-12-30 14:00:00,bullish,win,0.027243937713836007,0.2724393771383601,1.4021968856918003,116.40028344224918
2024-01-01 13:00:00,bullish,win,0.007088784165881313,0.07088784165881312,0.39443920829406565,113.03566918305941
