type,index,timestamp,k1_open,k1_high,k1_low,k1_close,k1_body,k1_range,k1_volume,k2_open,k2_high,k2_low,k2_close,k2_body,k2_volume,k3_high,k3_low,k2_body_k1_body,fvg_size_k1_range,vol_change_1_2,fvg_size,new_high_24h,max_gain_24h,new_high_48h,max_gain_48h,new_high_72h,max_gain_72h,new_high_96h,max_gain_96h,new_high_120h,max_gain_120h,new_high_168h,max_gain_168h,pass_all,pass_cond1,pass_cond2,pass_cond3
bullish,5301,2024-08-08 21:00:00,57924.63,58255.0,56700.0,57266.73,657.8999999999942,1555.0,3143.35857,57266.73,58998.98,57168.71,58922.25,1655.5199999999968,3376.24767,59505.0,58640.0,2.516370269037865,0.24758842443729903,0.07408925670226682,385.0,True,7.7077332417818205,True,7.7077332417818205,True,7.7077332417818205,True,7.7077332417818205,True,7.7077332417818205,True,7.7077332417818205,False,True,False,False
bearish,5315,2024-08-09 11:00:00,61235.51,61573.27,61171.86,61358.39,122.87999999999738,401.4099999999962,743.62787,61358.39,61390.7,60720.0,60720.01,638.3799999999974,1063.85453,60998.0,60588.63,5.195149739583423,0.4331232405769717,0.43062756644664224,173.86000000000058,True,2.675838204036955,True,2.675838204036955,True,5.021589992522711,True,5.770055054726146,True,5.770055054726146,True,8.32624674155731,False,True,False,False
bullish,5393,2024-08-12 17:00:00,58317.43,58636.36,58163.01,58296.67,20.760000000002037,473.34999999999854,1062.50945,58296.68,58994.98,58125.75,58969.6,672.9199999999983,1221.94893,59990.0,58881.01,32.4142581888214,0.5168479983099233,0.15005935241328913,244.65000000000146,True,3.5382994442356175,True,5.016921241359453,True,5.395355373355371,True,5.395355373355371,True,5.395355373355371,True,5.395355373355371,False,False,True,False
bullish,5423,2024-08-13 23:00:00,59643.63,59729.84,59352.36,59472.26,171.36999999999534,377.4799999999959,849.07557,59472.25,61171.86,59446.22,61157.59,1685.3399999999965,3358.11036,61578.1,60904.84,9.834510124292713,3.1127476952421658,2.9550194101097507,1175.0,True,3.4658723344981395,True,3.4658723344981395,True,3.4658723344981395,True,3.4658723344981395,True,3.4658723344981395,True,3.4658723344981395,True,True,True,True
bearish,5456,2024-08-15 08:00:00,58683.39,59040.89,58678.0,58993.99,310.59999999999854,362.8899999999994,652.16711,58994.0,59044.44,58135.2,58204.93,789.0699999999997,1384.77004,58562.61,58010.0,2.540470057952361,0.31797514398302407,1.1233362105611246,115.38999999999942,True,4.43004192371928,True,4.43004192371928,True,4.43004192371928,True,4.43004192371928,True,4.43004192371928,True,4.43004192371928,False,True,False,True
bullish,5463,2024-08-15 15:00:00,58101.44,58149.0,57713.88,58060.37,41.06999999999971,435.1200000000026,1156.56805,58060.36,58390.21,57964.85,58378.3,317.9400000000023,1024.07628,58551.87,58305.14,7.741417092768556,0.3588435374149625,-0.11455596581627867,156.13999999999942,True,2.924177543895849,True,2.924177543895849,True,3.628626459612379,True,3.673304785980839,True,5.590809816161929,True,6.314691568212695,False,True,False,False
bullish,5476,2024-08-16 04:00:00,57046.34,57133.02,56078.54,56671.06,375.27999999999884,1054.479999999996,2541.61631,56671.06,57632.34,56606.12,57622.21,951.1500000000015,1722.38505,57885.0,57382.9,2.5345075676828084,0.23696988088916396,-0.3223268818258409,249.88000000000466,True,4.69910395074513,True,4.69910395074513,True,5.516897233858812,True,5.516897233858812,True,7.468500702395923,True,8.205255034654222,False,True,False,False
bearish,5548,2024-08-19 04:00:00,59708.38,59869.77,59682.63,59814.53,106.15000000000146,187.13999999999942,270.88956,59814.53,59814.53,59311.14,59439.33,375.1999999999971,464.86074,59577.88,59350.0,3.534620819594837,0.5597413700972551,0.7160526230689732,104.75,True,3.17568109850386,True,3.17568109850386,True,3.17568109850386,True,3.17568109850386,True,3.17568109850386,True,3.17568109850386,False,True,True,False
bearish,5560,2024-08-19 16:00:00,58502.19,58660.85,58403.16,58608.27,106.07999999999447,257.68999999999505,555.99622,58608.28,58671.38,57965.6,58006.59,601.6900000000023,1680.68671,58199.28,57787.3,5.6720399698344055,0.7911832046257463,2.0228383746925473,203.88000000000466,False,0.7173926890257363,False,0.7173926890257363,False,0.7173926890257363,False,0.7173926890257363,False,0.7173926890257363,False,0.7173926890257363,True,True,True,True
bearish,5589,2024-08-20 21:00:00,60693.72,60955.99,60324.33,60891.99,198.2699999999968,631.6599999999962,1511.42527,60892.0,60904.0,59446.03,59461.8,1430.199999999997,4267.15555,59483.52,58680.01,7.213395874312908,1.3311116740018523,1.8232659825781534,840.810000000005,True,2.9442515151017816,True,2.9442515151017816,True,2.9442515151017816,True,2.9442515151017816,True,2.9442515151017816,True,2.9442515151017816,True,True,True,True
bearish,5625,2024-08-22 09:00:00,60818.15,60995.96,60724.79,60970.0,151.84999999999854,271.16999999999825,664.60511,60970.0,60970.01,59724.87,60186.48,783.5199999999968,1774.35461,60624.0,60074.0,5.159828778399765,0.37168565844304874,1.6697877932355956,100.79000000000087,False,1.0288878726464117,False,1.0288878726464117,False,1.0288878726464117,False,1.0288878726464117,False,1.0288878726464117,True,4.717661436128476,False,True,False,True
bullish,5633,2024-08-22 17:00:00,60926.81,60976.32,60802.38,60887.98,38.82999999999447,173.94000000000233,541.86058,60887.99,61400.0,60827.12,61350.01,462.0200000000041,807.95803,61382.24,61097.59,11.898532062839811,0.6971944348625686,0.49108102678367926,121.2699999999968,True,0.691842341420408,True,6.524959197275271,True,6.524959197275271,True,6.598758337662883,True,6.598758337662883,True,6.598758337662883,False,True,True,False
bullish,5647,2024-08-23 07:00:00,60435.04,60462.56,60297.5,60375.84,59.200000000004366,165.05999999999767,305.60337,60375.83,60968.24,60342.14,60726.16,350.33000000000175,824.57505,60855.77,60603.99,5.9177364864860795,0.8568399369926226,1.6981870324270316,141.4300000000003,True,7.430118737942956,True,7.430118737942956,True,7.504544961377755,True,7.504544961377755,True,7.504544961377755,True,7.504544961377755,True,True,True,True
bearish,5809,2024-08-30 01:00:00,60294.99,60585.63,60174.2,60533.0,238.01000000000204,411.4300000000003,901.54549,60533.0,60548.99,58915.01,59161.0,1372.0,2929.66661,59703.77,58951.1,5.764463677996673,1.1434022798531949,2.2496048646419387,470.4300000000003,True,4.1099009209927155,True,4.1099009209927155,True,4.940987998178617,True,5.062302448557683,True,5.062302448557683,True,7.59162564687191,True,True,True,True
bullish,5821,2024-08-30 13:00:00,59013.01,59023.85,58685.0,58784.0,229.01000000000204,338.84999999999854,1317.81097,58783.99,59373.0,58705.01,59361.0,577.010000000002,1057.28122,59582.86,59226.84,2.519584297628911,0.5990556293345104,-0.19769887785954607,202.98999999999796,True,1.5590646831746848,True,1.5590646831746848,True,1.5590646831746848,True,1.5590646831746848,True,1.5590646831746848,True,1.5590646831746848,False,True,True,False
bearish,5829,2024-08-30 21:00:00,59538.99,59668.0,58901.0,59653.0,114.01000000000204,767.0,1636.19787,59653.0,59830.0,58441.31,58462.89,1190.1100000000006,3132.8117,58675.01,57946.01,10.438645732830272,0.2946414602346779,0.914690000177057,225.98999999999796,True,2.0371470772991995,True,2.8861988760802024,True,3.0101356513471758,True,3.0101356513471758,True,5.594132527461333,True,7.600482164988713,False,True,False,True
bullish,5895,2024-09-02 15:00:00,57688.0,57792.0,57362.06,57547.99,140.01000000000204,429.9400000000023,681.15499,57548.0,58300.0,57520.12,58056.01,508.01000000000204,1815.84911,58462.0,57901.2,3.6283836868794705,0.2539889286877157,1.6658383725560024,109.19999999999709,True,3.4912271594684405,True,3.4912271594684405,True,3.4912271594684405,True,3.4912271594684405,True,3.4912271594684405,True,3.4912271594684405,False,True,False,True
bullish,5907,2024-09-03 03:00:00,58486.01,58559.0,58390.39,58439.99,46.020000000004075,168.61000000000058,541.5352,58440.03,59243.0,58384.61,58992.0,551.9700000000012,1191.56744,59274.32,58875.03,11.994132985657373,1.8743253662297477,1.2003508543858274,316.02999999999884,True,2.1357092846530876,True,2.1357092846530876,True,2.1357092846530876,True,2.1357092846530876,True,2.1357092846530876,True,2.1357092846530876,True,True,True,True
bearish,5924,2024-09-03 20:00:00,59072.01,59350.0,59057.34,59135.01,63.0,292.6600000000035,692.84349,59135.01,59320.14,58198.28,58398.99,736.0200000000041,2496.48305,58398.99,57568.0,11.682857142857207,2.2495387138658876,2.6032424148201203,658.3499999999985,True,5.8440491901599305,True,5.8440491901599305,True,6.39605508815669,True,11.01868116647312,True,11.01868116647312,True,11.01868116647312,True,True,True,True
bullish,5949,2024-09-04 21:00:00,56600.0,56700.0,56319.41,56490.0,110.0,380.5899999999965,1446.0341,56489.99,57581.4,56187.61,57511.1,1021.1100000000006,3849.65881,58181.43,57365.0,9.282818181818188,1.747287106860417,1.6622185534905436,665.0,True,3.2081128747795415,True,3.2081128747795415,True,3.2081128747795415,True,3.2081128747795415,True,3.2081128747795415,True,3.2081128747795415,True,True,True,True
bearish,5952,2024-09-05 00:00:00,58134.0,58519.0,58121.1,58406.07,272.0699999999997,397.90000000000146,2363.63405,58406.06,58472.0,57821.79,57878.0,528.0599999999977,1365.95138,57997.99,57646.0,1.94089756312713,0.30939934656949014,-0.42209692739872323,123.11000000000058,True,3.963431524867899,True,7.72227297831596,True,9.585331316853946,True,9.585331316853946,True,9.585331316853946,True,9.585331316853946,False,True,False,False
bearish,5961,2024-09-05 09:00:00,57997.75,58249.0,57955.55,58021.99,24.239999999997963,293.4499999999971,499.19331,58021.99,58063.99,57653.13,57692.99,329.0,783.10999,57693.0,56891.07,13.572607260727214,0.8947009712046533,0.5687509714423057,262.5500000000029,True,3.9890916400586334,True,9.327061860339523,True,9.327061860339523,True,9.327061860339523,True,9.327061860339523,True,9.327061860339523,False,True,True,False
bearish,6104,2024-09-11 08:00:00,57635.99,57687.71,57438.34,57640.5,4.510000000002037,249.37000000000262,455.1012,57640.51,57750.0,56681.32,56717.99,922.5200000000041,2058.25846,57180.98,56696.93,204.54988913516348,1.0320407426714946,3.5226390525887425,257.3599999999933,True,3.2959692080237595,True,3.2959692080237595,True,3.2959692080237595,True,3.2959692080237595,True,3.2959692080237595,True,3.2959692080237595,False,False,True,True
bullish,6143,2024-09-12 23:00:00,57541.3,57878.77,57408.41,57512.03,29.270000000004075,470.3599999999933,1840.14849,57512.03,58125.0,57494.01,58065.99,553.9599999999991,894.00799,58410.0,58007.56,18.925862658008953,0.27381154860107726,-0.5141652997796934,128.79000000000087,True,3.3137020707247244,True,4.744796753628322,True,4.744796753628322,True,4.744796753628322,True,5.945582464865794,True,10.016107806022838,False,True,False,False
bearish,6215,2024-09-15 23:00:00,60279.51,60395.8,60170.75,60335.41,55.900000000001455,225.0500000000029,527.8042,60335.41,60352.65,59934.54,59950.05,385.3600000000006,949.54284,60042.63,59707.08,6.8937388193200455,0.5692957120639901,0.7990437362946333,128.12000000000262,True,4.3499042308763025,True,4.449753410087122,True,4.449753410087122,True,4.449753410087122,True,4.449753410087122,True,4.449753410087122,False,True,True,False
bearish,6232,2024-09-16 16:00:00,58911.1,59179.35,58854.86,58924.98,13.880000000004657,324.48999999999796,833.50487,58924.98,59032.2,58579.27,58636.54,288.4400000000023,1072.98491,58750.0,58506.0,20.780979827082533,0.3231532558784592,0.28731690553889616,104.86000000000058,True,2.313419826332095,True,2.313419826332095,True,2.313419826332095,True,2.313419826332095,True,2.313419826332095,True,2.313419826332095,False,False,False,False
bullish,6261,2024-09-17 21:00:00,59381.1,59416.0,58872.02,58966.0,415.09999999999854,543.9800000000032,1805.65841,58966.0,60406.18,58940.0,60265.17,1299.1699999999983,5356.27751,61320.0,60220.9,3.129775957600585,1.4796499871318738,1.9663847161435146,804.9000000000015,False,3.105224182038508,True,6.874983169516622,True,7.939477581796149,True,7.939477581796149,True,7.939477581796149,True,8.970445671199673,True,True,True,True
bullish,6293,2024-09-19 05:00:00,60230.01,60496.95,60168.04,60199.46,30.55000000000291,328.9099999999962,808.6144,60199.46,60700.0,60194.0,60684.78,485.3199999999997,732.26197,61786.24,60680.0,15.886088379703878,0.5565352224012801,-0.09442378221312905,183.0500000000029,True,5.54251082079345,True,6.010831951032246,True,6.010831951032246,True,6.010831951032246,True,7.023378864554329,True,7.142574956258127,False,True,True,False
bearish,6376,2024-09-22 16:00:00,62936.0,63034.99,62900.0,63025.35,89.34999999999854,134.98999999999796,285.70928,63025.35,63025.35,62659.96,62702.94,322.4099999999962,634.37277,62776.75,62544.94,3.6083939563514433,0.9130305948588923,1.2203435954197916,123.25,True,0.8617965023847372,True,0.8617965023847372,True,0.8617965023847372,True,0.8617965023847372,True,0.8617965023847372,True,0.8617965023847372,True,True,True,True
bullish,6434,2024-09-25 02:00:00,63775.54,63886.0,63540.48,63727.58,47.95999999999913,345.5199999999968,804.94922,63727.58,64375.0,63682.93,64292.34,564.7599999999948,1316.46046,64596.53,64093.15,11.775646371976752,0.5995311414679422,0.6354577745910482,207.15000000000146,True,1.4588329211407787,True,3.0570077951350845,True,4.088532698869862,True,4.088532698869862,True,4.088532698869862,True,4.088532698869862,False,True,True,False
bullish,6501,2024-09-27 21:00:00,65741.19,65791.95,65361.11,65678.01,63.18000000000757,430.8399999999965,1050.76174,65678.02,66498.0,65576.01,66242.66,564.6399999999994,3355.18836,66422.79,66006.0,8.937005381448746,0.4968201652585754,2.1931009973773885,214.0500000000029,False,0.8634035014922082,False,0.8634035014922082,False,0.8634035014922082,False,0.8634035014922082,False,0.8634035014922082,False,0.8634035014922082,False,True,False,True
bearish,6519,2024-09-28 15:00:00,65799.99,65898.33,65753.73,65824.01,24.019999999989523,144.60000000000582,257.32638,65824.01,65824.01,65578.22,65635.9,188.11000000000058,446.73728,65635.91,65453.0,7.8313905079135155,0.8147994467495691,0.7360726094230994,117.81999999999243,True,0.5041539088352748,True,2.667118656234401,True,4.406487662372908,True,8.501008231776352,True,8.750423740219752,True,9.01183856794131,False,True,True,False
bearish,6523,2024-09-28 19:00:00,65764.01,65800.0,65702.0,65798.01,34.0,98.0,244.62608,65798.01,65798.01,65430.46,65548.12,249.88999999999942,464.64231,65602.0,65422.23,7.349705882352924,1.0204081632653061,0.8993980936129132,100.0,False,0.4109463943258957,True,3.7324891175306685,True,4.331222793826668,True,8.428967154728928,True,8.678579038689842,True,8.940199689507168,True,True,True,True
bullish,6586,2024-10-01 10:00:00,63458.0,63458.0,63180.0,63443.76,14.239999999997963,278.0,716.11822,63443.76,63744.0,63430.0,63723.48,279.72000000000116,822.21265,63879.81,63652.06,19.643258426969183,0.6980575539568261,0.1481521165597492,194.05999999999767,True,1.0599609190330572,True,1.0599609190330572,True,1.0599609190330572,True,1.0599609190330572,True,1.0599609190330572,True,1.6076617605345302,False,True,True,False
bullish,6622,2024-10-02 22:00:00,61350.0,61672.0,61047.16,61077.78,272.22000000000116,624.8399999999965,2267.56057,61077.77,61926.9,61059.9,61874.01,796.2400000000052,1514.52104,62390.31,61779.87,2.9249871427521925,0.17263619486589082,-0.3320923550897694,107.87000000000262,False,0.26590673239070883,False,0.539110131015701,True,1.3180211441172631,True,1.791736930860034,True,4.550184848877939,True,4.550184848877939,False,True,False,False
bearish,6638,2024-10-03 14:00:00,61176.0,61418.42,61106.01,61334.01,158.01000000000204,312.4099999999962,618.19443,61334.0,61424.25,60814.12,60926.0,408.0,1459.32009,60978.0,60138.0,2.58211505600908,0.40975000800231615,1.360616691418588,128.01000000000204,True,2.0912836560593657,True,2.0912836560593657,True,2.0912836560593657,True,2.0912836560593657,True,2.0912836560593657,True,2.0912836560593657,False,True,False,True
bullish,6656,2024-10-04 08:00:00,60752.72,60812.0,60459.9,60504.01,248.70999999999913,352.09999999999854,660.07721,60504.01,61256.47,60488.0,61218.0,713.989999999998,1068.07006,61272.73,60939.75,2.8707731896586406,0.3628230616302202,0.618098676668446,127.75,True,2.750855094389263,True,2.750855094389263,True,5.193366440834049,True,6.028727882654743,True,6.028727882654743,True,6.028727882654743,False,True,False,False
bearish,6736,2024-10-07 16:00:00,63532.0,63706.0,63520.0,63554.62,22.62000000000262,186.0,529.85189,63554.62,63554.63,63088.0,63210.83,343.7900000000009,1154.64233,63222.0,62865.09,15.198496905391735,1.6021505376344085,1.1791794118163847,298.0,True,2.3850755667506296,True,2.6128620906801046,True,5.067695214105793,True,7.20088161209068,True,7.20088161209068,True,7.20088161209068,True,True,True,True
bullish,6740,2024-10-07 20:00:00,63135.45,63135.45,62834.03,62883.33,252.11999999999534,301.41999999999825,724.06922,62883.32,63566.67,62825.37,63457.36,574.0400000000009,1393.04464,64478.19,63457.37,2.2768522925591443,1.0680114126468296,0.9239108658699787,321.92000000000553,False,1.3614379876915472,False,1.3614379876915472,False,1.3614379876915472,False,1.3614379876915472,False,1.3614379876915472,True,3.415751372644058,True,True,True,True
bearish,6749,2024-10-08 05:00:00,63020.0,63374.0,63002.29,63373.99,353.98999999999796,371.7099999999991,399.7213,63373.99,63374.0,62419.9,62471.08,902.9099999999962,1024.37163,62665.83,62128.0,2.5506652730303156,0.9051680073175322,1.5627146464299004,336.4599999999991,True,1.8126007800668884,True,4.2876060536847165,True,6.438321527677806,True,6.438321527677806,True,6.438321527677806,True,6.438321527677806,True,True,True,True
bullish,6832,2024-10-11 16:00:00,60674.68,60810.89,60650.44,60669.39,5.290000000000873,160.4499999999971,404.7912,60669.39,61118.19,60654.05,61086.0,416.6100000000006,903.88588,61263.4,61002.49,78.75425330811565,1.194141477095681,1.2329682068187253,191.59999999999854,True,4.286518418000457,True,4.389197395400727,True,6.724272576836161,True,9.355413150506433,True,11.739854489878375,True,12.519320141507551,False,False,True,True
bullish,6898,2024-10-14 10:00:00,62631.83,62634.17,62478.65,62614.0,17.830000000001746,155.5199999999968,267.08282,62614.0,64392.49,62612.0,64299.99,1685.989999999998,3936.41882,64500.0,64082.37,94.55916993829685,9.31198559670804,13.73856993122957,1448.2000000000044,True,6.1720782761230835,True,8.487108554324264,True,9.243883969405202,True,9.243883969405202,True,10.16350979026305,True,10.992961190353453,False,False,True,True
bullish,6908,2024-10-14 20:00:00,64920.05,65000.0,64743.0,64868.05,52.0,257.0,1400.73972,64868.06,65292.0,64660.56,65150.01,281.95000000000437,1898.5951,66299.93,65116.0,5.422115384615468,0.45136186770428016,0.35542319025550295,116.0,True,4.257938461538467,True,5.267692307692308,True,5.267692307692308,True,5.267692307692308,True,6.153846153846154,True,6.953107692307698,False,True,False,False
bullish,6944,2024-10-16 08:00:00,67074.14,67138.96,66759.01,66874.04,200.10000000000582,379.95000000001164,786.91734,66874.04,67496.89,66750.49,67375.99,501.95000000001164,1155.89777,67561.04,67241.04,2.508495752123923,0.2686669298591501,0.4688935053839328,102.0799999999872,True,1.914000455175346,True,1.914000455175346,True,2.771922591592115,True,2.771922591592115,True,3.5457206962991346,True,3.5457206962991346,False,True,False,False
bullish,6992,2024-10-18 08:00:00,67421.78,67457.07,67192.36,67214.42,207.36000000000058,264.7100000000064,626.09327,67214.41,68260.92,67194.0,68085.5,871.0899999999965,2138.13847,68142.0,67800.0,4.200858410493798,1.2954931812171233,2.415047841034931,342.929999999993,True,2.287276930349914,True,2.287276930349914,True,3.057426004420288,True,3.057426004420288,True,3.057426004420288,True,3.057426004420288,True,True,True,True
bullish,7004,2024-10-18 20:00:00,67702.0,67820.66,67642.71,67662.0,40.0,177.9499999999971,574.19737,67662.0,68196.0,67656.99,68196.0,534.0,1233.37326,68600.0,67936.18,13.35,0.6491711154818287,1.1479953138761332,115.51999999998952,True,1.738909647886052,True,1.738909647886052,True,2.504929913687069,True,2.504929913687069,True,2.504929913687069,True,2.504929913687069,True,True,True,True
bearish,7065,2024-10-21 09:00:00,69160.0,69480.0,69106.0,69210.89,50.88999999999942,374.0,726.66974,69210.88,69266.64,68709.87,68710.0,500.88000000000466,1082.59587,68940.0,68588.51,9.842405187659862,0.44385026737967914,0.4898045293588254,166.0,True,3.667669956299022,True,3.667669956299022,True,5.565363354846179,True,5.565363354846179,True,5.565363354846179,True,5.565363354846179,False,True,False,False
bearish,7181,2024-10-26 05:00:00,66938.0,67297.9,66938.0,67297.9,359.8999999999942,359.8999999999942,482.54189,67297.89,67392.52,66618.01,66626.42,671.4700000000012,660.45329,66800.0,65596.29,1.8657126979716923,0.38343984440122875,0.36869628044106184,138.0,False,0.7441214257970149,False,0.7441214257970149,False,0.7441214257970149,False,0.7441214257970149,False,0.7441214257970149,False,0.7441214257970149,False,True,False,False
bullish,7256,2024-10-29 08:00:00,69962.21,70010.0,69760.0,69960.88,1.3300000000017462,250.0,654.60671,69960.89,70387.97,69840.24,70310.58,349.6900000000023,1101.99256,71587.88,70221.11,262.92481202973175,0.8444400000000023,0.6834421999737825,211.11000000000058,True,5.156577631766884,True,5.156577631766884,True,5.156577631766884,True,5.156577631766884,True,5.156577631766884,True,5.156577631766884,False,False,True,False
bearish,7279,2024-10-30 07:00:00,72659.99,72808.77,72516.56,72736.42,76.42999999999302,292.2100000000064,964.10695,72736.41,72785.72,72113.78,72289.99,446.41999999999825,991.64175,72415.36,72000.01,5.84090017009079,0.3463262722014814,0.028559901990126736,101.19999999999709,True,1.4900872297306955,True,3.9036600743333705,True,5.097346040683671,True,5.097346040683671,True,6.947144210922309,True,7.834844896117518,False,True,False,False
bearish,7333,2024-11-01 13:00:00,69592.0,69670.9,69526.0,69609.29,17.289999999993597,144.89999999999418,441.90421,69609.28,69699.14,69212.12,69212.13,397.1499999999942,1307.31559,69420.13,69080.0,22.969924812038244,0.730641821946167,1.9583687152471347,105.86999999999534,True,1.0152460949860493,True,2.3902424992089237,True,2.9446106492535224,True,3.870494491269453,True,3.870494491269453,True,3.870494491269453,False,False,True,True
bearish,7342,2024-11-01 22:00:00,71200.43,71632.95,70912.6,71271.17,70.74000000000524,720.3499999999913,3312.2471,71271.17,71360.0,69044.0,69387.77,1883.3999999999942,4408.92622,70515.16,69352.0,26.624257845629838,0.5517317970431139,0.3310982202988419,397.4400000000023,True,2.9507591034597604,True,4.84239754289084,True,4.84239754289084,True,5.750176978421332,True,5.750176978421332,True,5.750176978421332,False,False,True,False
bullish,7400,2024-11-04 08:00:00,68775.99,68775.99,68240.61,68712.0,63.99000000000524,535.3800000000047,861.93595,68712.0,69037.03,68568.0,68970.01,258.00999999999476,972.75822,69338.58,68882.0,4.0320362556645355,0.19800889088123172,0.1285736718604207,106.00999999999476,True,1.0527074928328835,True,3.8952692647535785,True,11.085278452552982,True,11.73956201866378,True,12.248460545606104,True,18.835076019988943,False,True,False,False
bearish,7415,2024-11-04 23:00:00,68394.01,68758.0,68234.0,68646.01,252.0,524.0,1760.22137,68646.01,68814.32,67613.91,67756.0,890.0099999999948,2633.47611,67934.39,67251.5,3.5317857142856934,0.5717748091603064,0.4961050666030717,299.6100000000006,True,2.0502975056423485,True,2.0502975056423485,True,2.0502975056423485,True,2.0502975056423485,True,2.0502975056423485,True,2.0502975056423485,False,True,True,False
bullish,7426,2024-11-05 10:00:00,67997.32,68075.48,67830.0,67880.77,116.55000000000291,245.47999999999593,561.13281,67880.78,68255.0,67880.0,68243.0,362.22000000000116,645.01015,68500.0,68218.51,3.1078507078506403,0.5826543913964527,0.14947858778744377,143.02999999999884,True,10.171826919178542,True,12.228367688336542,True,12.889383960274698,True,13.403519152564197,True,13.841283234433316,True,31.516575424807876,False,True,True,False
bullish,7437,2024-11-05 21:00:00,68865.09,68914.02,68671.98,68820.0,45.08999999999651,242.04000000000815,768.66425,68820.01,70325.06,68766.03,69964.0,1143.9900000000052,4586.84531,70071.43,69216.5,25.37125748503202,1.2497107916046346,4.967293665602374,302.4799999999959,True,9.422001502742114,True,10.862782348207222,True,11.51575542973694,True,12.023634668243124,True,16.202769770215113,True,30.510453460703634,False,False,True,True
bullish,7447,2024-11-06 07:00:00,69594.01,69898.02,69294.99,69372.01,222.0,603.0299999999988,1037.67251,69372.01,71455.0,69298.0,71096.04,1724.0299999999988,4435.56271,71412.03,70606.0,7.7659009009008955,1.1740377758983753,3.2745304200069825,707.9799999999959,True,9.302094680221265,True,9.945875433953638,True,10.44660492528973,True,10.44660492528973,True,16.598438696832893,True,28.673172716480373,True,True,True,True
bearish,7562,2024-11-11 02:00:00,80333.01,81069.99,80333.01,80538.04,205.02999999999884,736.9800000000105,3698.355042,80538.04,80845.19,79324.59,79748.99,789.0499999999884,3215.15386,79907.66,78940.77,3.848461200799848,0.5771527042796076,-0.13065300018861742,425.34999999999127,True,2.3152126379927633,True,2.3152126379927633,True,2.3152126379927633,True,2.3152126379927633,True,2.3152126379927633,True,2.3152126379927633,False,True,True,False
bullish,7581,2024-11-11 21:00:00,82168.92,82222.13,81460.19,81835.74,333.179999999993,761.9400000000023,2377.53515,81835.73,82580.0,81500.01,82484.9,649.1699999999983,4581.23065,84263.51,82349.98,1.9484062668828017,0.16779536446438156,0.9268824059236307,127.84999999999127,True,9.386609176872449,True,11.681721210579186,True,13.431311010794774,True,13.431311010794774,True,13.431311010794774,True,13.431311010794774,False,True,False,True
bullish,7597,2024-11-12 13:00:00,88430.56,88798.93,88159.99,88378.46,52.09999999999127,638.9399999999878,2376.99375,88378.46,89800.0,88160.01,89545.46,1167.0,3887.838018,89940.0,88953.58,22.399232245685134,0.2420415062447361,0.6356113759238954,154.65000000000873,False,1.2139898532561253,True,5.030139439743256,True,5.030139439743256,True,5.030139439743256,True,5.030139439743256,True,5.030139439743256,False,False,False,False
bearish,7600,2024-11-12 16:00:00,88983.35,89300.0,88720.91,89280.01,296.65999999998894,579.0899999999965,3007.8098,89280.0,89372.0,87620.0,87630.89,1649.1100000000006,4144.80325,88023.66,85229.0,5.558922672419814,1.2040442763646484,0.3780137460819497,697.25,True,4.112795957570772,True,4.112795957570772,True,4.112795957570772,True,4.112795957570772,True,4.112795957570772,True,4.112795957570772,False,True,True,False
bullish,7609,2024-11-13 01:00:00,87030.31,87878.0,86850.66,86966.07,64.23999999999069,1027.3399999999965,2935.44402,86966.07,88877.36,86907.26,88796.41,1830.3399999999965,3326.61216,89764.38,88620.01,28.492216687426243,0.7222633208090771,0.13325688970215832,742.0099999999948,True,6.130817724572703,True,6.130817724572703,True,6.130817724572703,True,6.130817724572703,True,6.130817724572703,True,6.802612713079497,False,False,True,False
bullish,7622,2024-11-13 14:00:00,86545.99,86950.54,86127.99,86500.0,45.99000000000524,822.5499999999884,1697.27156,86500.0,87492.3,86480.07,87356.0,856.0,2570.39211,87684.0,87100.0,18.612741900411013,0.181703239924635,0.5144259590374565,149.4600000000064,True,7.262864612456699,True,7.262864612456699,True,7.262864612456699,True,7.262864612456699,True,7.262864612456699,True,7.998765735094919,False,True,False,False
bullish,7628,2024-11-13 20:00:00,87669.4,87997.2,87502.49,87626.96,42.439999999987776,494.70999999999185,1420.4566,87626.95,89696.97,87548.0,89152.01,1525.0599999999977,5115.1089,91827.09,88623.64,35.93449575872849,1.266277212912641,2.6010314570681006,626.4400000000023,True,5.9870541335406156,True,5.9870541335406156,True,5.9870541335406156,True,5.9870541335406156,True,5.9870541335406156,True,7.486635938416221,False,False,True,True
bearish,7634,2024-11-14 02:00:00,92218.87,93139.93,92050.07,92824.0,605.1300000000047,1089.859999999986,3464.86045,92824.0,92892.98,89969.87,90193.51,2630.4900000000052,7363.95202,91184.02,89292.0,4.346983292846141,0.7946433486870002,1.1253242738823723,866.0500000000029,True,4.91398865856376,True,5.846665841753298,True,5.846665841753298,True,5.846665841753298,True,5.846665841753298,True,5.846665841753298,True,True,True,True
bearish,7659,2024-11-15 03:00:00,89111.55,89664.19,89111.54,89463.99,352.4400000000023,552.6500000000087,1223.63851,89463.99,89464.0,87565.01,87612.66,1851.3300000000017,3373.06448,88280.91,87029.65,5.252894109635653,1.5029946620826509,1.7565857501493642,830.6299999999901,True,2.741878324625506,True,2.741878324625506,True,2.741878324625506,True,2.741878324625506,True,2.741878324625506,True,2.741878324625506,True,True,True,True
