timestamp,type,result,entry_price,stop_loss,take_profit,exit_price,pnl_pct,pnl_pct_10x,risk_pct,fvg_atr_pct
2024-01-02 06:00:00,bullish,win,43723.8,43583.9,44003.600000000006,44003.600000000006,0.005599260814476393,0.05599260814476392,0.31996304072381965,522.452327250359
2024-01-11 00:00:00,bullish,loss,45745.9,45317.9,46601.9,45059.7115,-0.01580000000000008,-0.1580000000000008,0.9356029720696281,129.54458521205865
2024-01-15 21:00:00,bearish,loss,42621.3,42856.8,42150.3,43260.6195,-0.015799999999999946,-0.15799999999999947,0.5525406310929042,137.53118279570126
2024-01-16 20:00:00,bearish,loss,42854.7,43160.1,42243.899999999994,43497.52049999999,-0.01579999999999987,-0.1579999999999987,0.7126406205153728,68.25391819873168
2024-01-16 22:00:00,bullish,win,42954.9,42700.1,43464.50000000001,43464.50000000001,0.011063605781878337,0.11063605781878337,0.5931802890939168,92.29221621138328
2024-01-19 21:00:00,bearish,win,41267.0,41397.2,41006.600000000006,41006.600000000006,0.0055101267356481975,0.05510126735648198,0.3155063367824099,141.4566208798708
2024-01-20 00:00:00,bullish,loss,40960.0,40408.6,42062.8,40345.6,-0.015800000000000036,-0.15800000000000036,1.3461914062500036,242.92446094530877
2024-01-22 08:00:00,bearish,win,41460.0,41652.7,41074.600000000006,41074.600000000006,0.00849570670525794,0.0849570670525794,0.464785335262897,80.74639525021269
2024-01-25 19:00:00,bearish,win,40069.8,40165.5,39878.40000000001,39878.40000000001,0.003976664720063344,0.039766647200633436,0.2388332360031672,79.5265693736491
2024-01-26 23:00:00,bullish,win,41585.4,41399.8,41956.6,41956.6,0.008126209679358551,0.08126209679358551,0.44631048396792755,87.53312478829898
2024-01-29 22:00:00,bullish,win,42092.0,41933.7,42408.600000000006,42408.600000000006,0.006721619310082814,0.06721619310082814,0.3760809655041407,399.3565094561726
2024-02-16 21:00:00,bearish,win,52160.0,52494.7,51490.600000000006,51490.600000000006,0.012033588957055103,0.12033588957055102,0.6416794478527552,69.7981505419104
2024-02-17 20:00:00,bearish,win,51588.0,51749.8,51264.399999999994,51264.399999999994,0.005472776614716713,0.05472776614716713,0.31363883073583565,368.85820895522414
2024-02-20 21:00:00,bearish,win,52176.8,52890.0,50750.40000000001,50750.40000000001,0.026537820640591108,0.2653782064059111,1.3668910320295553,121.22919620867386
2024-02-21 16:00:00,bearish,win,51560.7,51701.4,51279.29999999999,51279.29999999999,0.004657645066882504,0.04657645066882504,0.27288225334412525,91.81579338720007
2024-03-22 20:00:00,bearish,win,63954.0,64301.5,63259.0,63259.0,0.01006718578978641,0.10067185789786409,0.5433592894893204,163.20153827664913
2024-04-01 21:00:00,bearish,win,69688.2,69932.2,69200.2,69200.2,0.006202620242738369,0.06202620242738369,0.3501310121369185,265.6168262100585
2024-04-02 09:00:00,bearish,win,69289.7,69437.3,68994.49999999999,68994.49999999999,0.003460373475422922,0.03460373475422922,0.2130186737711461,306.41898546628454
2024-04-07 05:00:00,bullish,win,68443.9,68305.6,68720.49999999997,68720.49999999997,0.003241265912666823,0.03241265912666823,0.20206329563334113,142.20910361970286
2024-04-10 19:00:00,bearish,win,68888.6,69094.7,68476.40000000002,68476.40000000002,0.005183573479501434,0.05183573479501434,0.2991786739750717,108.31087919454303
2024-04-14 02:00:00,bearish,win,66450.6,67181.6,64988.600000000006,64988.600000000006,0.021201306233502783,0.2120130623350278,1.100065311675139,652.9265167337621
2024-04-15 05:00:00,bullish,win,63835.0,63652.7,64199.600000000006,64199.600000000006,0.004911600219315513,0.04911600219315513,0.2855800109657757,205.81301282791995
2024-04-17 21:00:00,bearish,win,62100.0,62606.6,61086.8,61086.8,0.015515619967793834,0.15515619967793834,0.8157809983896918,273.4188034188034
2024-04-19 13:00:00,bullish,win,62567.2,62045.6,63610.399999999994,63610.399999999994,0.015873272896981122,0.15873272896981122,0.8336636448490561,181.04839243843332
2024-04-28 00:00:00,bullish,loss,63082.7,62712.8,63822.499999999985,62136.4595,-0.015799999999999998,-0.15799999999999997,0.5863731260710054,66.8806245256433
2024-05-06 17:00:00,bearish,win,65074.0,65133.7,64954.600000000006,64954.600000000006,0.001034834188769619,0.01034834188769619,0.09174170943848095,187.45479001644028
2024-05-13 13:00:00,bullish,win,60990.5,60837.8,61295.899999999994,61295.899999999994,0.004207337208253649,0.04207337208253649,0.25036686041268247,357.12974355969675
2024-05-14 13:00:00,bearish,win,62463.0,62693.9,62001.2,62001.2,0.006593176760642346,0.06593176760642346,0.3696588380321173,117.4096582845085
2024-05-15 16:00:00,bullish,win,62240.0,62116.2,62487.600000000006,62487.600000000006,0.003178149100257163,0.03178149100257163,0.19890745501285814,131.39264089427107
2024-05-17 21:00:00,bullish,win,66424.3,65918.7,67435.50000000001,67435.50000000001,0.014423344468816556,0.14423344468816557,0.7611672234408279,160.0288180020535
2024-05-20 13:00:00,bearish,win,67017.0,67107.5,66836.0,66836.0,0.001900807257859946,0.01900807257859946,0.1350403628929973,58.598796241927296
2024-05-21 06:00:00,bullish,win,69953.3,69577.6,70704.7,70704.7,0.009941451797127429,0.09941451797127429,0.5370725898563714,178.598819384066
2024-05-23 19:00:00,bearish,win,69586.0,70019.5,68719.0,68719.0,0.011659402753427413,0.11659402753427414,0.6229701376713707,418.9465825818745
2024-05-24 21:00:00,bullish,win,67639.0,67105.7,68705.6,68705.6,0.014969009003681392,0.1496900900368139,0.7884504501840697,154.204300906364
2024-05-26 22:00:00,bearish,win,69053.2,69303.9,68551.8,68551.8,0.0064610682777915315,0.06461068277791532,0.36305341388957657,81.43873633762675
2024-05-31 20:00:00,bearish,win,68351.1,68672.5,67708.30000000002,67708.30000000002,0.008604384128419122,0.08604384128419122,0.4702192064209561,243.32983979637905
2024-06-04 20:00:00,bullish,win,69209.0,68989.5,69648.0,69648.0,0.005543105665448135,0.05543105665448135,0.3171552832724068,144.38630587531628
2024-06-12 19:00:00,bullish,win,68018.2,67789.9,68474.8,68474.8,0.005912909191951652,0.05912909191951651,0.33564545959758263,332.6024508199705
2024-06-23 07:00:00,bullish,loss,64307.0,64240.0,64441.0,63342.395,-0.01580000000000005,-0.1580000000000005,0.10418772450899591,148.05716492854458
2024-06-24 16:00:00,bearish,win,62302.6,62710.6,61486.6,61486.6,0.012297366723058107,0.12297366723058106,0.6548683361529054,199.42784878509926
2024-06-29 02:00:00,bearish,loss,60651.2,60823.8,60305.999999999985,61560.96799999999,-0.01579999999999994,-0.1579999999999994,0.28457804627114686,95.84253252267206
2024-07-01 05:00:00,bullish,win,62010.7,61931.6,62168.899999999994,62168.899999999994,0.001751172620209046,0.01751172620209046,0.1275586310104523,236.9940382805161
2024-07-02 00:00:00,bullish,loss,63344.2,63105.2,63822.2,62394.037,-0.01580000000000001,-0.15800000000000008,0.3773036836837469,90.15936601933402
2024-07-04 08:00:00,bearish,win,60207.9,60417.9,59787.9,59787.9,0.006175828753369574,0.061758287533695735,0.3487914376684787,215.11546707503902
2024-07-08 04:00:00,bearish,loss,57017.9,57250.1,56553.50000000001,57873.16849999999,-0.015799999999999842,-0.15799999999999842,0.40724053323604886,163.48882201203816
2024-07-13 02:00:00,bearish,loss,58034.4,58271.2,57560.80000000001,58904.916,-0.01579999999999993,-0.15799999999999928,0.40803385578208035,114.23784555241853
2024-07-21 00:00:00,bullish,win,67000.0,66776.7,67446.6,67446.6,0.005865671641791131,0.05865671641791131,0.33328358208955655,156.8880415763526
2024-07-21 21:00:00,bullish,win,66935.0,66731.9,67341.20000000001,67341.20000000001,0.005268573989691665,0.05268573989691665,0.3034286994845833,66.83888577486235
2024-07-23 02:00:00,bullish,win,67646.1,67416.6,68105.1,68105.1,0.0059853135657488,0.059853135657488,0.33926567828744003,89.23997303673646
2024-07-25 01:00:00,bearish,win,66290.0,66561.6,65746.79999999999,65746.79999999999,0.007394297782471136,0.07394297782471136,0.4097148891235568,143.72972298477575
2024-07-25 08:00:00,bearish,win,65249.7,65482.7,64783.7,64783.7,0.006341795287947684,0.06341795287947684,0.3570897643973842,165.9258101606362
2024-07-29 09:00:00,bullish,loss,68800.0,68509.4,69381.20000000001,67768.0,-0.015799999999999998,-0.15799999999999997,0.422383720930241,128.90359600795762
2024-08-08 21:00:00,bullish,win,58241.0,57247.9,60227.2,60227.2,0.033303123229340106,0.33303123229340104,1.7051561614670054,132.20319503505377
2024-08-13 23:00:00,bullish,win,59693.2,59438.4,60202.79999999999,60202.79999999999,0.007736985787325713,0.07736985787325713,0.4268492893662857,251.8269770925658
2024-08-19 16:00:00,bearish,win,58400.0,58580.0,58040.0,58040.0,0.005364383561643835,0.05364383561643835,0.3082191780821918,98.99432697266676
2024-08-20 21:00:00,bearish,loss,60310.4,60850.0,59231.200000000004,61215.056,-0.015799999999999922,-0.15799999999999922,0.8947047275428426,370.1603685359023
2024-08-30 21:00:00,bearish,win,58879.0,59629.9,57377.2,57377.2,0.024706547325871756,0.24706547325871756,1.2753273662935878,176.52507236173054
2024-09-03 20:00:00,bearish,win,59025.0,59105.0,58865.0,58865.0,0.0019107157983905125,0.019107157983905124,0.1355357899195256,389.23055122573425
2024-09-04 21:00:00,bullish,win,56670.6,56466.4,57078.99999999999,57078.99999999999,0.006406558603579178,0.06406558603579178,0.3603279301789589,291.25720539948924
2024-09-15 23:00:00,bearish,win,60130.0,60304.6,59780.8,59780.8,0.005007417262597656,0.05007417262597656,0.29037086312988286,178.10945273631697
2024-09-17 21:00:00,bullish,win,59405.2,58937.0,60341.59999999999,60341.59999999999,0.014962929844525298,0.149629298445253,0.788146492226265,401.27629402032625
2024-09-23 05:00:00,bullish,win,63300.0,62750.0,64400.0,64400.0,0.016577567140600317,0.1657756714060032,0.8688783570300158,62.98927427218306
2024-10-04 22:00:00,bullish,loss,61550.5,61205.0,62241.5,60627.2425,-0.015799999999999995,-0.15799999999999995,0.5613276902705908,165.90452397762388
2024-10-08 05:00:00,bearish,win,62968.6,63346.2,62213.4,62213.4,0.01119327918994542,0.1119327918994542,0.599663959497271,130.46853473578315
2024-10-13 23:00:00,bullish,win,62323.0,62195.3,62578.399999999994,62578.399999999994,0.003298005551722385,0.03298005551722385,0.20490027758611923,70.03152679777736
2024-10-18 08:00:00,bullish,win,67444.8,67190.3,67953.8,67953.8,0.00674691243802339,0.0674691243802339,0.3773456219011695,132.2063899460127
2024-10-31 03:00:00,bullish,win,72070.1,71826.1,72558.1,72558.1,0.005971185276557129,0.05971185276557129,0.33855926382785645,66.26553532048948
2024-11-01 22:00:00,bearish,win,70913.0,71273.4,70192.20000000001,70192.20000000001,0.009364567850746524,0.09364567850746525,0.5082283925373262,159.54878841333152
2024-11-04 23:00:00,bearish,loss,68209.1,68614.7,67397.90000000002,69232.2365,-0.0157999999999999,-0.157999999999999,0.5946420638888231,81.2057828360502
2024-11-05 21:00:00,bullish,win,68946.0,68800.1,69237.79999999999,69237.79999999999,0.0034322977402603248,0.03432297740260325,0.21161488701301623,156.6137389269604
2024-11-13 20:00:00,bullish,win,88072.6,87679.9,88858.00000000003,88858.00000000003,0.008117642944570992,0.08117642944570992,0.44588214722854963,363.9543284449171
2024-11-14 02:00:00,bearish,win,91928.7,92868.1,90049.89999999998,90049.89999999998,0.0196375782535815,0.196375782535815,1.0218789126790748,157.76121556985007
2024-11-18 18:00:00,bearish,win,91762.0,91862.1,91561.79999999999,91561.79999999999,0.0013817309997603763,0.013817309997603763,0.10908654998801881,156.41694667092105
2024-11-21 10:00:00,bullish,win,94750.0,94384.9,95480.20000000001,95480.20000000001,0.006906596306068724,0.06906596306068724,0.38532981530343624,327.25178530292436
2024-11-22 22:00:00,bullish,loss,98226.0,97370.3,99937.4,96752.61,-0.015799999999999995,-0.15799999999999995,0.8711542768717011,92.52563410685399
2024-12-03 21:00:00,bullish,win,94937.5,93775.1,97262.29999999999,97262.29999999999,0.02368768926925597,0.23687689269255968,1.2243844634627985,125.60287555224107
2024-12-05 09:00:00,bullish,win,98720.0,98254.1,99651.79999999999,99651.79999999999,0.008638816855753528,0.08638816855753528,0.4719408427876764,342.27397735992804
2024-12-05 22:00:00,bearish,win,102381.9,103600.0,99945.69999999998,99945.69999999998,0.02299522161632097,0.2299522161632097,1.1897610808160484,86.51535901047353
2024-12-07 00:00:00,bullish,win,99573.1,99055.9,100607.50000000003,100607.50000000003,0.009588347857001772,0.09588347857001772,0.5194173928500886,214.52222422170087
2024-12-09 07:00:00,bearish,win,100164.4,101200.0,98093.19999999998,98093.19999999998,0.019878005359189613,0.19878005359189613,1.0339002679594806,79.28638837017746
2024-12-09 22:00:00,bearish,loss,98918.6,100207.3,96341.20000000001,100402.379,-0.01579999999999995,-0.1579999999999995,1.3027883532520648,106.52969011016498
2024-12-10 22:00:00,bearish,win,97145.0,97837.7,95759.6,95759.6,0.013461156003911618,0.13461156003911617,0.713057800195581,83.29238514979481
2024-12-15 00:00:00,bearish,loss,101401.6,101632.3,100940.20000000001,102922.624,-0.015799999999999904,-0.15799999999999903,0.22751120297904281,136.41354071363222
2024-12-20 00:00:00,bearish,win,99842.4,100680.9,98165.4,98165.4,0.01599647123867215,0.1599647123867215,0.8398235619336074,95.86425087306966
2024-12-20 15:00:00,bearish,win,97257.8,97826.1,96121.2,96121.2,0.010886466278283137,0.10886466278283137,0.5843233139141568,168.81640380415251
2024-12-21 19:00:00,bearish,win,97757.8,98225.3,96822.8,96822.8,0.008764454191890569,0.0876445419189057,0.47822270959452845,73.48815872469693
2024-12-23 20:00:00,bearish,win,95818.2,96258.3,94937.99999999999,94937.99999999999,0.008386146264488496,0.08386146264488496,0.4593073132244248,157.47905863581923
2024-12-24 20:00:00,bullish,win,94384.2,94281.0,94590.59999999999,94590.59999999999,0.001386806690102731,0.01386806690102731,0.10934033450513654,472.98670269183907
2024-12-27 14:00:00,bearish,loss,96074.6,96565.6,95092.6,97515.719,-0.01579999999999991,-0.1579999999999991,0.5110611961954564,57.886136062031866
2025-01-08 13:00:00,bearish,win,96069.2,96454.6,95298.39999999998,95298.39999999998,0.00722338314465008,0.0722338314465008,0.401169157232504,59.12526946107807
2025-01-10 00:00:00,bearish,loss,93800.0,94210.3,92979.4,95206.99999999999,-0.015799999999999845,-0.15799999999999845,0.4374200426439263,84.2596910413852
2025-01-11 00:00:00,bullish,win,94015.9,93614.8,94818.09999999998,94818.09999999998,0.0077325992731014925,0.07732599273101493,0.42662996365507466,78.60231552517817
2025-01-20 04:00:00,bearish,loss,105500.0,106291.2,103917.6,107082.49999999999,-0.015799999999999863,-0.15799999999999864,0.7499526066350684,204.4903401436138
2025-01-22 20:00:00,bearish,win,105030.8,105233.0,104626.40000000001,104626.40000000001,0.003050299150344415,0.03050299150344415,0.19251495751722075,100.5065263978187
2025-02-07 22:00:00,bearish,win,98639.0,99672.7,96571.6,96571.6,0.020159255466904513,0.20159255466904513,1.0479627733452255,108.68087904861001
2025-02-17 22:00:00,bearish,win,96350.0,96763.1,95523.79999999999,95523.79999999999,0.00777498702646613,0.0777498702646613,0.42874935132330655,232.6391184573021
2025-02-18 23:00:00,bearish,win,95115.1,95501.6,94342.1,94342.1,0.007326995608478569,0.07326995608478569,0.40634978042392844,186.41703565304164
2025-02-20 21:00:00,bearish,loss,97221.0,97505.8,96651.4,98679.31499999999,-0.015799999999999873,-0.15799999999999872,0.29294082554180984,90.77455278687341
2025-02-23 21:00:00,bearish,win,95680.5,95942.7,95156.1,95156.1,0.004680740589775285,0.046807405897752855,0.2740370294887643,115.22141534956572
2025-03-02 22:00:00,bullish,win,85871.5,85076.3,87461.9,87461.9,0.01772069662227857,0.1772069662227857,0.9260348311139285,751.0828257851368
2025-03-04 01:00:00,bearish,win,89862.2,90257.5,89071.59999999999,89071.59999999999,0.007997915029901402,0.07997915029901402,0.4398957514950701,279.0134645261521
2025-03-12 01:00:00,bullish,win,81704.7,81272.7,82568.7,82568.7,0.009774667063216681,0.09774667063216681,0.528733353160834,115.3728294177742
2025-03-12 20:00:00,bearish,loss,82811.4,84021.3,80391.59999999998,84053.57099999998,-0.01579999999999985,-0.15799999999999847,1.4610307276534495,146.68798720767523
2025-03-14 22:00:00,bullish,win,83561.6,83495.9,83693.00000000003,83693.00000000003,0.0007724926281931327,0.007724926281931326,0.07862463140965663,186.77035743841242
2025-03-20 01:00:00,bullish,win,84666.0,84188.0,85622.0,85622.0,0.010491427491555051,0.10491427491555051,0.5645713745777525,112.58389638375755
2025-03-20 22:00:00,bearish,loss,85428.9,86123.7,84039.29999999999,86710.33349999998,-0.01579999999999982,-0.1579999999999982,0.81330790868196,258.97198657852664
2025-04-04 14:00:00,bullish,win,83230.6,83018.9,83654.00000000003,83654.00000000003,0.004287071341550141,0.042870713415501416,0.2543535670775071,205.0807899461372
2025-04-04 17:00:00,bearish,win,84090.1,84532.3,83205.70000000001,83205.70000000001,0.009717290382577664,0.09717290382577665,0.5258645191288832,217.8585547755672
2025-04-08 21:00:00,bearish,loss,79333.0,79856.0,78287.0,80522.995,-0.01579999999999994,-0.1579999999999994,0.659246467422132,104.04712853080899
2025-04-10 22:00:00,bearish,loss,80607.0,81239.3,79342.4,81816.105,-0.01579999999999995,-0.1579999999999995,0.7844231890530635,142.90352741181417
2025-04-16 21:00:00,bullish,win,84168.0,83686.0,85132.0,85132.0,0.010653283908373728,0.10653283908373729,0.5726641954186864,116.74841053587616
2025-04-17 00:00:00,bearish,win,84651.1,85000.1,83953.1,83953.1,0.00744561051185395,0.0744561051185395,0.4122805255926975,91.5377688052349
2025-04-21 21:00:00,bullish,win,87558.0,86993.4,88687.20000000001,88687.20000000001,0.012096594257520861,0.12096594257520861,0.6448297128760431,77.56692347459743
2025-04-25 18:00:00,bullish,win,93949.0,93597.7,94651.6,94651.6,0.006678525583029152,0.06678525583029152,0.3739262791514576,76.4450453729943
2025-04-25 21:00:00,bullish,win,94649.3,94343.6,95260.7,95260.7,0.005659635728948805,0.056596357289488045,0.32298178644744024,53.39557557753598
2025-04-27 08:00:00,bearish,win,94524.1,94825.2,93921.90000000002,93921.90000000002,0.005570862034126561,0.05570862034126561,0.3185431017063281,62.41240097501717
2025-04-28 09:00:00,bullish,win,93546.4,92898.2,94842.79999999999,94842.79999999999,0.013058363336269425,0.13058363336269424,0.6929181668134713,59.82200047196867
2025-04-28 20:00:00,bearish,win,95006.1,95280.7,94456.90000000002,94456.90000000002,0.004980681450980332,0.049806814509803315,0.2890340725490166,108.30454440767762
2025-04-30 19:00:00,bearish,loss,94885.0,95126.5,94402.0,96308.275,-0.01579999999999994,-0.1579999999999994,0.2545186278126153,474.6484131922811
2025-05-09 03:00:00,bullish,win,101326.0,101254.2,101469.6,101469.6,0.0006172078242504966,0.006172078242504966,0.07086039121252483,209.67351874244167
2025-05-11 06:00:00,bullish,win,103817.5,103551.2,104350.1,104350.1,0.004330156283863566,0.04330156283863566,0.2565078141931783,128.18822459649746
2025-05-12 21:00:00,bearish,win,103614.1,104283.2,102275.90000000002,102275.90000000002,0.012115230649110327,0.12115230649110327,0.6457615324555164,141.85270353701304
2025-05-15 22:00:00,bullish,win,102357.6,101932.0,103208.80000000002,103208.80000000002,0.007515943320281167,0.07515943320281167,0.41579716601405836,210.34515110133412
2025-05-16 01:00:00,bearish,win,103601.2,103937.7,102928.2,102928.2,0.005696063752157311,0.056960637521573106,0.32480318760786553,60.81980326831251
2025-05-18 14:00:00,bullish,win,103636.4,103414.4,104080.4,104080.4,0.003484209023084553,0.03484209023084553,0.21421045115422765,74.21947942522829
2025-05-19 00:00:00,bearish,loss,105138.8,105789.2,103838.00000000001,106715.882,-0.01579999999999995,-0.1579999999999995,0.6186108268308124,135.41289080199493
2025-05-21 02:00:00,bullish,win,106379.6,105242.4,108654.00000000003,108654.00000000003,0.020580039030039812,0.20580039030039812,1.0690019515019906,63.174433990001745
2025-05-22 00:00:00,bearish,win,108660.2,109100.9,107778.8,107778.8,0.0073115256552076496,0.0731152565520765,0.4055762827603825,166.34840814107622
2025-05-23 20:00:00,bullish,loss,109080.7,108401.1,110439.89999999998,107444.4895,-0.01580000000000001,-0.15800000000000008,0.623024971420234,69.83648360648115
2025-05-26 05:00:00,bullish,win,107864.7,107406.7,108780.7,108780.7,0.007692120220980543,0.07692120220980543,0.4246060110490272,177.99526955386958
2025-05-28 20:00:00,bearish,win,108733.1,108833.0,108533.30000000002,108533.30000000002,0.0010375269352201708,0.010375269352201708,0.09187634676100853,251.7297104040054
2025-05-30 23:00:00,bearish,win,105257.9,105504.0,104765.69999999998,104765.69999999998,0.003876133572872076,0.03876133572872076,0.2338066786436038,159.4170839861939
2025-06-03 23:00:00,bearish,win,106273.7,106556.1,105708.89999999998,105708.89999999998,0.004514579242089223,0.04514579242089223,0.2657289621044612,82.56939961265229
2025-06-09 05:00:00,bearish,loss,106098.8,106271.0,105754.40000000001,107690.28199999999,-0.015799999999999897,-0.15799999999999897,0.16230155289220716,113.30177650869125
2025-06-22 04:00:00,bearish,win,102141.1,102724.5,100974.30000000002,100974.30000000002,0.010623413297878996,0.10623413297878996,0.5711706648939499,82.7435611921754
2025-06-22 20:00:00,bearish,win,102532.8,102709.0,102180.40000000001,102180.40000000001,0.002636948956821565,0.02636948956821565,0.17184744784107825,403.0737985041112
