type,index,timestamp,k1_open,k1_high,k1_low,k1_close,k1_body,k1_range,k1_upper_wick,k1_lower_wick,k1_volume,k2_open,k2_high,k2_low,k2_close,k2_body,k2_range,k2_upper_wick,k2_lower_wick,k2_volume,k3_open,k3_high,k3_low,k3_close,k3_body,k3_range,k3_upper_wick,k3_lower_wick,k3_volume,fvg_high,fvg_low,fvg_size,close_slope,low_slope,high_slope,vol_change_1_2,vol_change_2_3,k2_body_k1_body,k2_range_k1_range,fvg_size_k1_range,new_high_24h,new_low_24h,max_high_24h,min_low_24h,max_gain_24h,max_loss_24h,new_high_48h,new_low_48h,max_high_48h,min_low_48h,max_gain_48h,max_loss_48h,new_high_72h,new_low_72h,max_high_72h,min_low_72h,max_gain_72h,max_loss_72h,new_high_96h,new_low_96h,max_high_96h,min_low_96h,max_gain_96h,max_loss_96h,new_high_120h,new_low_120h,max_high_120h,min_low_120h,max_gain_120h,max_loss_120h,new_high_168h,new_low_168h,max_high_168h,min_low_168h,max_gain_168h,max_loss_168h
bullish,1676,2025-06-24 12:00:00,104919.6,104959.24,104704.91,104826.14,93.4600000000064,254.33000000000175,39.63999999999942,121.22999999999593,328.91534,104826.13,105426.48,104826.13,105396.54,570.4099999999889,600.3499999999913,29.94000000000233,0.0,800.95842,105396.54,105811.0,105244.84,105655.23,258.6900000000023,566.1600000000035,155.77000000000407,151.6999999999971,1003.25722,105244.84,104959.24,285.59999999999127,414.5449999999967,269.9650000000054,,1.4351506986569857,0.2525709137310772,6.103252728439438,2.3605158652144347,1.1229504973852449,True,True,106791.18,104622.02,1.7453823026919664,0.5917819819004831,True,True,108272.45,104622.02,3.156663481938314,0.5917819819004831,True,True,108272.45,104622.02,3.156663481938314,0.5917819819004831,True,True,108272.45,104622.02,3.156663481938314,0.5917819819004831,True,True,108272.45,104622.02,3.156663481938314,0.5917819819004831,True,True,108789.99,104622.02,3.6497501315748853,0.5917819819004831
bearish,1740,2025-06-27 04:00:00,107532.97,108000.0,107451.95,107766.29,233.31999999999243,548.0500000000029,233.7100000000064,81.02000000000407,497.91662,107766.3,107799.99,106850.0,107029.6,736.6999999999971,949.9900000000052,33.69000000000233,179.60000000000582,462.11523,107029.59,107235.29,106961.94,106992.59,37.0,273.34999999999127,205.6999999999971,30.64999999999418,243.89497,107451.95,107235.29,216.6600000000035,-386.8499999999841,,-382.35499999999126,-0.0719023799607252,-0.47222044596972057,3.1574661409224283,1.7334002372046349,0.3953288933491512,False,True,107735.34,106356.76,0.8192545569653412,0.26373648872821703,False,True,107735.34,106356.76,0.8192545569653412,0.26373648872821703,True,True,108528.5,106356.76,0.8192545569653412,1.0018896818531473,True,True,108789.99,106356.76,0.8192545569653412,1.2452449676343782,True,True,108789.99,105250.85,1.8505475203172275,1.2452449676343782,True,True,110529.18,105100.19,1.9910423145216387,2.863819595642514
bearish,1750,2025-06-27 14:00:00,107267.73,107385.24,107202.67,107278.82,11.09000000001106,182.57000000000698,106.41999999999825,65.05999999999767,187.40893,107278.82,107735.34,106850.0,106869.71,409.1100000000006,885.3399999999965,456.5199999999895,19.710000000006403,1190.74662,106869.72,107087.85,106679.98,106998.53,128.80999999999767,407.8700000000099,89.32000000000698,189.74000000000524,756.49658,107202.67,107087.85,114.81999999999243,-140.14499999999524,,-148.69499999999647,5.3537346912977934,-0.36468719096595037,36.88999098283071,4.8493180697812495,0.6289094593853757,True,True,107709.22,106356.76,0.6827011654450165,0.4725162162472286,True,True,107709.22,106356.76,0.6827011654450165,0.4725162162472286,True,True,108789.99,106356.76,0.6827011654450165,1.4806720765443686,True,True,108789.99,106356.76,0.6827011654450165,1.4806720765443686,True,True,108789.99,105100.19,1.856102256231686,1.4806720765443686,True,True,110529.18,105100.19,1.856102256231686,3.1030104007670656
bearish,1843,2025-07-01 11:00:00,107101.68,107223.0,107070.2,107192.38,90.70000000001164,152.8000000000029,30.619999999995343,31.479999999995925,293.12458,107192.39,107203.11,106867.43,106881.6,310.7899999999936,335.68000000000757,10.720000000001164,14.170000000012806,261.75371,106881.6,106967.76,106740.0,106932.49,50.88999999999942,227.75999999999476,35.26999999998952,141.60000000000582,402.48733,107070.2,106967.76,102.44000000000233,-129.9449999999994,,-127.61999999998656,-0.10702231112791691,0.5376566391360793,3.4265711135606804,2.196858638743463,0.6704188481675417,False,True,107179.99,105100.19,1.7459185833189295,0.10254020259606142,True,True,109730.0,105100.19,1.7459185833189295,2.484164594817235,True,True,110529.18,105100.19,1.7459185833189295,3.230572091954621,True,True,110529.18,105100.19,1.7459185833189295,3.230572091954621,True,True,110529.18,105100.19,1.7459185833189295,3.230572091954621,True,True,110529.18,105100.19,1.7459185833189295,3.230572091954621
bearish,1853,2025-07-01 21:00:00,106421.07,106885.38,106301.04,106807.42,386.34999999999127,584.3400000000111,77.9600000000064,120.03000000001339,1241.43566,106807.43,107179.99,105717.84,105925.0,882.429999999993,1462.1500000000087,372.5600000000122,207.1600000000035,1572.86174,105925.01,106200.0,105623.39,105955.18,30.169999999998254,576.6100000000006,244.82000000000698,301.61999999999534,876.10488,106301.04,106200.0,101.0399999999936,-426.1199999999837,,-342.6899999999932,0.26697000149004896,-0.44298671795526035,2.2840170829559026,2.5022247321764404,0.1729130300852101,True,True,108171.8,105100.19,1.0356026365348376,1.7598698940292676,True,True,110529.18,105100.19,1.0356026365348376,3.97751517765019,True,True,110529.18,105100.19,1.0356026365348376,3.97751517765019,True,True,110529.18,105100.19,1.0356026365348376,3.97751517765019,True,True,110529.18,105100.19,1.0356026365348376,3.97751517765019,True,True,110529.18,105100.19,1.0356026365348376,3.97751517765019
bearish,1857,2025-07-02 01:00:00,106082.55,106287.95,105909.42,106253.79,171.2399999999907,378.52999999999884,34.16000000000349,173.13000000000466,279.69821,106253.8,106269.6,105699.22,105749.68,504.1200000000099,570.3800000000047,15.80000000000291,50.45999999999185,412.70793,105749.68,105804.0,105387.68,105398.53,351.1499999999942,416.320000000007,54.320000000006985,10.85000000000582,654.75967,105909.42,105804.0,105.41999999999825,-427.62999999998556,,-241.97499999997086,0.47554726932288893,0.586496460099519,2.9439383321655996,1.5068290492167236,0.27849840171188167,True,True,109730.0,105100.19,0.6652016936977786,3.607403383004082,True,True,110529.18,105100.19,0.6652016936977786,4.361991596214949,True,True,110529.18,105100.19,0.6652016936977786,4.361991596214949,True,True,110529.18,105100.19,0.6652016936977786,4.361991596214949,True,True,110529.18,105100.19,0.6652016936977786,4.361991596214949,True,True,110529.18,105100.19,0.6652016936977786,4.361991596214949
bearish,1874,2025-07-02 18:00:00,107636.15,107860.23,107612.67,107848.95,212.8000000000029,247.55999999999767,11.279999999998836,23.479999999995925,442.3967,107848.95,107848.96,107338.15,107479.99,368.95999999999185,510.8100000000122,0.010000000009313226,141.84000000001106,514.05194,107479.98,107479.99,107186.1,107379.92,100.05999999999767,293.8899999999994,0.010000000009313226,193.81999999999243,371.85695,107612.67,107479.99,132.67999999999302,-234.51499999998146,,-190.11999999999594,0.16197055719448164,-0.27661599720837543,1.7338345864661033,2.0633785748910043,0.5359508805945802,True,False,110273.21,107280.0,0.18607184462894463,2.4723296987241445,True,False,110529.18,107280.0,0.18607184462894463,2.7101920247866675,True,False,110529.18,107245.0,0.2186360456490601,2.7101920247866675,True,False,110529.18,107245.0,0.2186360456490601,2.7101920247866675,True,False,110529.18,107245.0,0.2186360456490601,2.7101920247866675,True,False,110529.18,107245.0,0.2186360456490601,2.7101920247866675
bullish,1876,2025-07-02 20:00:00,107479.98,107479.99,107186.1,107379.92,100.05999999999767,293.8899999999994,0.010000000009313226,193.81999999999243,371.85695,107379.92,107998.0,107280.0,107768.2,388.27999999999884,718.0,229.8000000000029,99.91999999999825,587.51111,107768.21,108171.8,107659.35,108139.99,371.77999999999884,512.4499999999971,31.80999999999767,108.86000000000058,937.16142,107659.35,107479.99,179.36000000000058,380.0350000000117,236.6250000000048,,0.5799384951659504,0.5951382093863722,3.880471716969897,2.4430909523971605,0.6102963693899109,True,False,110529.18,108120.0,2.8369838888150136,-0.42787737432930273,True,False,110529.18,107970.22,2.8369838888150136,-0.28875336884348207,True,False,110529.18,107245.0,2.8369838888150136,0.3848713558088599,True,False,110529.18,107245.0,2.8369838888150136,0.3848713558088599,True,False,110529.18,107245.0,2.8369838888150136,0.3848713558088599,True,False,110529.18,107245.0,2.8369838888150136,0.3848713558088599
bearish,1987,2025-07-07 11:00:00,109364.53,109700.0,109364.52,109389.47,24.94000000000233,335.4799999999959,310.52999999999884,0.00999999999476131,326.56622,109389.46,109447.54,109128.72,109128.73,260.7300000000105,318.81999999999243,58.079999999987194,0.00999999999476131,184.07817,109128.73,109201.65,109035.21,109079.99,48.73999999999069,166.43999999998778,72.91999999999825,44.779999999998836,184.85155,109364.52,109201.65,162.8700000000099,-154.73999999999526,,-249.17499999998685,-0.43632207274836937,0.004201367277825519,10.454290296711553,0.9503398116131999,0.4854834863479548,False,True,109174.87,107429.57,1.6227593630682202,-0.17341090145141105,False,True,109216.56,107429.57,1.6227593630682202,-0.1352906774518888,True,True,111999.79,107429.57,1.6227593630682202,2.4096205972467026,True,True,116950.0,107429.57,1.6227593630682202,6.935960583926118,True,True,118869.98,107429.57,1.6227593630682202,8.691539084156354,True,True,121492.48,107429.57,1.6227593630682202,11.089483134018227
bearish,2008,2025-07-08 08:00:00,108262.94,108525.0,108193.48,108299.99,37.05000000000291,331.5200000000041,225.00999999999476,69.4600000000064,409.64154,108299.99,108300.0,107689.64,107705.03,594.9600000000064,610.3600000000006,0.00999999999476131,15.389999999999418,327.96475,107705.03,107945.0,107429.57,107766.2,61.169999999998254,515.429999999993,178.8000000000029,275.45999999999185,1090.68261,108193.48,107945.0,248.47999999999593,-266.8949999999762,,-289.9999999999818,-0.19938600465177442,2.325609261361168,16.05829959514061,1.841095559845539,0.749517374517353,True,False,109216.56,107686.92,0.23908471906989834,0.9456022673455016,True,False,111999.79,107686.92,0.23908471906989834,3.5180585743244395,True,False,116868.0,107686.92,0.23908471906989834,8.017599581786264,True,False,118869.98,107686.92,0.23908471906989834,9.867969862878983,True,False,118869.98,107686.92,0.23908471906989834,9.867969862878983,True,False,123218.0,107686.92,0.23908471906989834,13.886714800189443
bearish,2021,2025-07-08 21:00:00,108949.19,109216.56,108631.27,109034.61,85.41999999999825,585.2899999999936,181.9499999999971,317.91999999999825,591.54102,109034.6,109072.81,108250.0,108376.0,658.6000000000058,822.8099999999977,38.20999999999185,126.0,597.6859,108376.0,108528.06,108217.07,108268.35,107.64999999999418,310.9899999999907,152.05999999999767,51.279999999998836,430.74475,108631.27,108528.06,103.2100000000064,-383.12999999997646,,-344.24999999999113,0.010387918660315297,-0.2793125118059502,7.710138140950823,1.4058159203130187,0.17633993404980014,True,True,109769.39,108096.55,0.39760224222196067,1.0476909641211,True,True,111999.79,108096.55,0.39760224222196067,3.1008750979344986,True,True,118869.98,108096.55,0.39760224222196067,9.425195894331338,True,True,118869.98,108096.55,0.39760224222196067,9.425195894331338,True,True,119376.0,108096.55,0.39760224222196067,9.891010203599752,True,True,123218.0,108096.55,0.39760224222196067,13.42774506824784
